user,item,rating,genre
762,498,4.0,"business, contemporary, ebooks, fiction"
762,137,5.0,"fiction, crime, thriller, suspense, classics, contemporary, ebooks, mystery"
762,540,5.0,"classics, fiction, fantasy, ebooks"
762,503,5.0,"mystery, manga, paranormal, horror, fantasy, fiction, thriller, ebooks, contemporary, suspense"
762,703,5.0,"fiction, contemporary, fantasy, ebooks, classics"
763,179,3.0,"science, philosophy, religion, fantasy, classics, ebooks, fiction, romance"
763,546,2.0,"psychology, travel, spirituality, contemporary, ebooks, business, classics, biography, memoir, religion, nonfiction, philosophy, fiction"
763,169,2.0,"fiction, ebooks, contemporary"
763,264,3.0,"fiction, memoir, travel, history, psychology, biography, ebooks, religion, nonfiction, philosophy, contemporary, crime"
763,545,3.0,"fiction, contemporary, ebooks, romance, classics"
764,497,4.0,"fiction, psychology, philosophy, christian, religion, nonfiction, spirituality"
764,529,5.0,"contemporary, ebooks, romance, fiction, classics"
764,530,2.0,"mystery, classics, art, contemporary, fiction"
764,609,4.0,"history, fiction, classics"
764,633,5.0,"fantasy, classics, fiction, nonfiction"
764,533,5.0,"ebooks, romance, contemporary, fiction"
764,588,2.0,"ebooks, fiction, romance, classics"
764,655,2.0,"contemporary, ebooks, fiction, nonfiction, classics, history, thriller, suspense, mystery, crime"
765,22,3.0,"contemporary, paranormal, classics, fantasy, romance, mystery, fiction"
765,24,3.0,"fantasy, fiction, classics, paranormal, contemporary, mystery"
765,283,3.0,"mystery, paranormal, classics, fiction, fantasy, contemporary"
765,69,4.0,"fiction, travel, ebooks, philosophy, science, nonfiction, history"
765,70,4.0,"contemporary, fiction, ebooks, history, memoir, nonfiction, travel, biography"
765,71,3.0,"biography, memoir, nonfiction, contemporary, ebooks, fiction, history, travel, science"
765,72,3.0,"contemporary, history, fiction, biography, memoir, nonfiction, travel, ebooks"
765,57,4.0,"travel, memoir, nonfiction, biography, history, ebooks, contemporary, fiction"
765,61,4.0,"fiction, fantasy, classics, science, philosophy, religion, ebooks"
765,96,4.0,"history, fiction, biography, nonfiction"
765,300,4.0,"fiction, classics, romance, psychology, ebooks, mystery"
765,349,3.0,"ebooks, romance, classics, fiction, history"
765,621,5.0,"ebooks, fantasy, philosophy, contemporary, classics, fiction"
766,146,5.0,"classics, fantasy, contemporary, history, fiction"
766,16,5.0,"nonfiction, business, art, psychology, science, philosophy, classics, history"
766,117,5.0,"mystery, fiction, thriller, suspense, crime, religion, fantasy, history, ebooks, classics, romance, art, contemporary"
766,91,5.0,"science, nonfiction, philosophy, ebooks, history"
766,325,5.0,"contemporary, fiction, romance, ebooks"
766,231,5.0,"thriller, classics, crime, suspense, ebooks, fiction, mystery"
766,241,5.0,"fiction, nonfiction, history, religion, biography, ebooks"
767,6,3.0,"ebooks, romance, biography, fiction, classics, contemporary"
767,49,5.0,"fiction, ebooks, classics, science, fantasy"
767,128,4.0,"mystery, fiction, crime, classics, ebooks, suspense, thriller"
767,91,3.0,"history, ebooks, science, nonfiction, philosophy"
767,697,4.0,"history, comics, contemporary, fantasy, classics, fiction"
767,711,4.0,"psychology, nonfiction, business, philosophy, classics, ebooks"
767,447,4.0,"fiction, ebooks, suspense, thriller, crime, mystery"
767,719,3.0,"romance, contemporary, fiction"
767,566,3.0,"contemporary, classics, fiction, fantasy, ebooks"
768,63,4.0,"thriller, ebooks, classics, crime, fiction, mystery, contemporary"
768,320,4.0,"psychology, religion, nonfiction, christian"
768,39,4.0,"horror, religion, biography, memoir, fiction, nonfiction, philosophy, contemporary, history, classics"
768,572,3.0,"fiction, history, nonfiction, biography, memoir, classics, contemporary"
768,501,3.0,"fiction, biography, memoir, romance, nonfiction, contemporary, ebooks"
769,198,2.0,"romance, fiction"
769,132,3.0,"fiction, fantasy, classics, contemporary, mystery"
769,37,5.0,"fiction, classics, ebooks, biography, nonfiction, history"
769,215,3.0,"fiction, poetry, history, philosophy"
769,40,5.0,"fiction, ebooks, classics, contemporary, romance"
769,336,3.0,"thriller, suspense, fiction, mystery, ebooks"
769,136,5.0,"ebooks, fiction, contemporary"
769,101,3.0,"travel, science, ebooks, fiction, contemporary, biography"
769,318,3.0,"contemporary, philosophy, classics, fiction"
769,141,5.0,"comics, fiction, crime, fantasy, thriller, mystery, philosophy, contemporary, manga, classics"
770,131,4.0,"ebooks, science, religion, philosophy, classics, fiction, fantasy"
770,146,4.0,"fiction, history, contemporary, classics, fantasy"
770,147,4.0,"fiction, classics, fantasy, philosophy, spirituality, contemporary, religion, travel, ebooks, romance"
770,90,3.0,"fiction, memoir, biography, nonfiction, travel, history, classics, ebooks"
770,380,4.0,"fiction, classics, history"
771,90,5.0,"history, memoir, fiction, biography, nonfiction, classics, ebooks, travel"
771,18,5.0,"paranormal, fiction, fantasy"
771,108,5.0,"history, classics, contemporary, fiction"
771,110,5.0,"mystery, fiction, crime, ebooks, thriller, suspense, classics"
771,303,5.0,"ebooks, thriller, fiction, fantasy, history"
772,26,5.0,"fantasy, classics, fiction"
772,63,5.0,"ebooks, thriller, classics, contemporary, mystery, fiction, crime"
772,52,4.0,"biography, memoir, history, fiction, contemporary, classics, romance"
772,380,4.0,"fiction, history, classics"
772,381,5.0,"fiction, classics, history, contemporary"
772,688,3.0,"classics, fiction, ebooks, fantasy"
773,1,3.0,"mystery, contemporary, fiction, fantasy, classics, paranormal"
773,70,5.0,"memoir, history, biography, fiction, ebooks, contemporary, nonfiction, travel"
773,71,5.0,"nonfiction, memoir, biography, contemporary, science, ebooks, fiction, history, travel"
773,49,5.0,"fiction, fantasy, classics, ebooks, science"
773,32,2.0,"memoir, fiction, contemporary, classics"
773,77,5.0,"romance, classics, contemporary, fiction"
773,349,4.0,"ebooks, romance, history, fiction, classics"
773,559,4.0,"ebooks, nonfiction, memoir, fiction, biography, sports"
773,289,5.0,"classics, religion, fiction, contemporary"
773,418,3.0,"classics, contemporary, philosophy, fiction, religion, spirituality, ebooks, travel, fantasy"
773,331,5.0,"fiction, religion, contemporary, history, ebooks, romance"
773,121,3.0,"ebooks, contemporary, fiction, mystery, thriller, suspense, crime"
773,730,4.0,"mystery, fiction, romance, contemporary, spirituality, religion, christian"
774,148,2.0,"cookbooks, nonfiction, fiction, ebooks"
774,98,4.0,"romance, fantasy, ebooks, fiction, poetry, classics"
774,82,3.0,"religion, philosophy, fiction, ebooks, mystery, fantasy, travel, classics, contemporary, romance, spirituality"
774,89,5.0,"classics, fiction, poetry, history, philosophy, fantasy"
774,215,4.0,"fiction, philosophy, history, poetry"
774,202,3.0,"history, ebooks, science, classics, philosophy, nonfiction, business"
775,426,3.0,"history, biography, nonfiction, classics, ebooks"
775,519,5.0,"contemporary, sports, business, memoir, biography, psychology, nonfiction, classics, fantasy, religion, spirituality, fiction, philosophy"
775,656,4.0,"fiction, contemporary, classics"
775,660,4.0,"contemporary, fiction, classics"
775,726,4.0,"contemporary, ebooks, suspense, fantasy, thriller, fiction, science, travel, mystery, history"
776,552,5.0,"classics, fiction, history, romance, philosophy, ebooks"
776,437,5.0,"fantasy, fiction, history, philosophy, ebooks, poetry, classics"
776,321,5.0,"fiction, nonfiction, history, contemporary, ebooks, biography, science, paranormal, psychology, memoir"
776,408,5.0,"thriller, classics, mystery, fiction, crime, ebooks, suspense"
776,580,5.0,"contemporary, classics, romance, fiction"
776,560,5.0,"ebooks, cookbooks, history, travel, business, science, nonfiction"
776,183,5.0,"classics, fiction, ebooks, fantasy, history, travel"
776,438,5.0,"classics, history, psychology, science, business, nonfiction"
776,534,5.0,"history, biography, nonfiction"
776,725,5.0,"fiction, memoir, nonfiction, classics, biography, contemporary, travel, history, ebooks"
776,739,5.0,"fiction, fantasy, classics, ebooks, contemporary, science"
777,38,5.0,"crime, ebooks, fiction, history, mystery, fantasy, romance, thriller, contemporary, suspense, classics"
777,40,5.0,"contemporary, classics, romance, fiction, ebooks"
777,600,5.0,"fantasy, fiction, contemporary"
777,137,5.0,"ebooks, contemporary, mystery, fiction, thriller, suspense, classics, crime"
777,619,5.0,"fiction, thriller, suspense, crime, ebooks, mystery, history"
778,29,5.0,"fiction, fantasy, classics, science, ebooks, philosophy, religion"
778,198,5.0,"fiction, romance"
778,115,2.0,"contemporary, classics, philosophy, fiction"
778,463,2.0,"business, philosophy, ebooks, psychology, nonfiction, history, science"
778,262,3.0,"fiction, history, thriller, mystery, suspense, classics, crime, ebooks, travel"
778,408,5.0,"classics, thriller, fiction, mystery, suspense, ebooks, crime"
778,517,5.0,"contemporary, ebooks, suspense, thriller, fiction, crime, mystery"
779,77,5.0,"fiction, contemporary, classics, romance"
779,81,5.0,"philosophy, ebooks, science, nonfiction, history"
779,82,5.0,"contemporary, fantasy, classics, ebooks, romance, spirituality, philosophy, fiction, travel, religion, mystery"
779,551,5.0,"nonfiction, spirituality, psychology, philosophy, religion, science, history"
779,519,5.0,"contemporary, sports, business, classics, fantasy, religion, fiction, spirituality, philosophy, psychology, memoir, biography, nonfiction"
779,176,5.0,"history, fiction, mystery, romance, ebooks, paranormal, fantasy"
780,159,4.0,"ebooks, memoir, fiction, nonfiction, biography, history, business"
780,223,3.0,"mystery, thriller, crime, fiction, suspense, horror, contemporary, ebooks"
780,662,4.0,"science, fantasy, fiction, ebooks, thriller, contemporary, history, horror"
780,556,5.0,"classics, contemporary, fiction"
780,740,3.0,"fantasy, fiction, science, ebooks"
781,28,5.0,"ebooks, nonfiction"
781,74,4.0,"history, contemporary, sports, memoir, classics, fiction"
781,83,5.0,"history, philosophy, contemporary, fiction, memoir, classics, travel, biography, nonfiction, ebooks"
781,297,4.0,"thriller, mystery, art, contemporary, history, classics, crime, religion, philosophy, ebooks, fiction"
781,381,3.0,"fiction, classics, history, contemporary"
782,33,4.0,"ebooks, contemporary, classics, romance, fiction"
782,15,3.0,"thriller, fiction, history, science, fantasy, ebooks, contemporary, mystery"
782,267,4.0,"fiction, mystery, contemporary, thriller, suspense, ebooks, romance"
782,333,4.0,"thriller, mystery, ebooks, contemporary, fiction, christian"
782,457,3.0,"classics, fiction, poetry, fantasy"
783,158,5.0,"fantasy, fiction, nonfiction, science, mystery, biography, ebooks, philosophy, classics, religion"
783,404,5.0,"ebooks, nonfiction, cookbooks"
783,464,3.0,"thriller, ebooks, contemporary, classics, fiction"
783,183,5.0,"fantasy, travel, history, ebooks, fiction, classics"
783,388,4.0,"ebooks, fiction, romance, contemporary"
783,191,4.0,"history, romance, contemporary, fiction"
783,236,5.0,"contemporary, religion, philosophy, classics, fiction"
784,31,3.0,"romance, travel, fiction, fantasy, classics, science, ebooks"
784,80,4.0,"classics, philosophy, history, fiction, romance, contemporary, ebooks"
784,180,4.0,"ebooks, science, fantasy, fiction"
784,287,5.0,"fiction, fantasy, thriller, contemporary, suspense, classics, mystery"
784,186,4.0,"fantasy, poetry, history, philosophy, religion, romance, classics, fiction"
784,39,4.0,"classics, history, nonfiction, fiction, biography, religion, horror, contemporary, philosophy, memoir"
784,46,5.0,"fiction, history, memoir, biography, ebooks, classics"
784,224,2.0,"thriller, suspense, crime, contemporary, ebooks, mystery, fiction"
784,213,3.0,"religion, romance, fantasy, ebooks, science, history, psychology, fiction, classics, nonfiction, philosophy"
784,225,3.0,"psychology, fiction, ebooks, philosophy, history, nonfiction, biography, science, memoir"
784,585,3.0,"fiction, crime, contemporary, nonfiction, biography, memoir, psychology"
784,194,2.0,"biography, contemporary, philosophy, travel, memoir, nonfiction, ebooks"
785,49,3.0,"fiction, science, ebooks, classics, fantasy"
785,85,4.0,"fiction, contemporary, history, classics, crime, thriller, biography"
785,14,3.0,"history, biography, sports, psychology, science, nonfiction, music, memoir, contemporary, philosophy, fiction"
785,33,4.0,"fiction, classics, ebooks, contemporary, romance"
785,117,4.0,"classics, ebooks, history, fantasy, religion, contemporary, crime, suspense, thriller, romance, art, mystery, fiction"
785,148,3.0,"cookbooks, ebooks, nonfiction, fiction"
785,97,3.0,"fiction, philosophy, nonfiction, classics, history, travel"
785,139,4.0,"ebooks, fiction, biography, science, travel, nonfiction, history"
786,15,5.0,"mystery, fiction, thriller, history, science, fantasy, ebooks, contemporary"
786,287,5.0,"mystery, fiction, classics, fantasy, thriller, contemporary, suspense"
786,201,5.0,"science, nonfiction, business, history, philosophy"
786,216,5.0,"science, mystery, ebooks, fiction, fantasy"
786,324,5.0,"fiction, ebooks, science, fantasy"
786,114,5.0,"ebooks, contemporary, romance, fiction"
787,48,4.0,"religion, fiction, romance, classics, ebooks"
787,87,3.0,"fiction, contemporary, mystery, crime, thriller, romance, philosophy"
787,214,3.0,"history, science, fantasy, ebooks, fiction, philosophy, thriller"
787,105,4.0,"fiction, fantasy, manga, romance, mystery, comics"
787,195,3.0,"business, classics, science, nonfiction, history"
788,264,4.0,"fiction, crime, contemporary, ebooks, memoir, philosophy, travel, biography, religion, psychology, history, nonfiction"
788,303,4.0,"thriller, ebooks, fiction, history, fantasy"
788,665,4.0,"classics, ebooks, romance, contemporary, fiction, music"
788,660,4.0,"classics, fiction, contemporary"
788,448,3.0,"ebooks, mystery, fantasy, fiction, contemporary, romance"
789,33,5.0,"contemporary, ebooks, fiction, classics, romance"
789,147,5.0,"philosophy, romance, ebooks, religion, contemporary, spirituality, fantasy, classics, fiction, travel"
789,170,5.0,"classics, philosophy, psychology, nonfiction, fiction, business, history"
789,171,5.0,"psychology, classics, nonfiction, fantasy, fiction, religion, contemporary, ebooks, spirituality, philosophy"
789,397,3.0,"classics, travel, fiction"
790,22,5.0,"contemporary, mystery, fantasy, fiction, classics, paranormal, romance"
790,123,5.0,"fantasy, fiction, paranormal, mystery, romance"
790,23,5.0,"fantasy, fiction, contemporary, mystery, paranormal, classics"
790,24,3.0,"fantasy, contemporary, mystery, paranormal, classics, fiction"
790,68,2.0,"paranormal, mystery, contemporary, thriller, classics, fiction, fantasy"
790,283,5.0,"fantasy, fiction, classics, paranormal, mystery, contemporary"
790,125,5.0,"biography, history, fiction, travel, ebooks, contemporary, nonfiction, memoir"
790,25,4.0,"nonfiction, history, ebooks, contemporary"
790,26,4.0,"fiction, fantasy, classics"
790,58,4.0,"fantasy, classics, fiction, ebooks"
790,2,2.0,"fantasy, classics, fiction, ebooks"
790,27,3.0,"fantasy, art, fiction, nonfiction, science"
790,60,4.0,"ebooks, fiction, classics"
790,84,5.0,"science, classics, fiction, nonfiction, art, fantasy"
790,76,4.0,"ebooks, romance, fiction, classics"
790,30,5.0,"thriller, history, contemporary, fantasy, crime, mystery, horror, classics, fiction, suspense"
790,13,4.0,"music, memoir, travel, biography, contemporary, history, ebooks, fiction, nonfiction"
790,147,5.0,"fantasy, romance, ebooks, travel, religion, spirituality, philosophy, classics, fiction, contemporary"
790,354,5.0,"fiction, history, contemporary, ebooks, romance"
790,184,3.0,"ebooks, travel, romance, fiction, classics"
790,279,5.0,"music, nonfiction, fiction, memoir, contemporary, biography, ebooks"
790,665,5.0,"fiction, contemporary, music, romance, classics, ebooks"
790,407,5.0,"science, classics, fantasy, fiction"
791,123,4.0,"paranormal, mystery, fiction, fantasy, romance"
791,124,4.0,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction"
791,125,4.0,"biography, travel, nonfiction, history, ebooks, contemporary, fiction, memoir"
791,25,3.0,"ebooks, history, nonfiction, contemporary"
791,61,4.0,"philosophy, religion, fiction, fantasy, classics, science, ebooks"
791,84,5.0,"fantasy, art, nonfiction, fiction, classics, science"
791,47,4.0,"thriller, history, ebooks, fantasy, classics, fiction"
791,86,5.0,"nonfiction, memoir, history, classics, fiction, biography, contemporary, travel, philosophy"
791,63,3.0,"fiction, mystery, crime, contemporary, thriller, ebooks, classics"
791,215,5.0,"fiction, poetry, history, philosophy"
791,128,5.0,"thriller, fiction, ebooks, suspense, crime, classics, mystery"
791,336,4.0,"fiction, mystery, ebooks, suspense, thriller"
791,426,3.0,"ebooks, classics, nonfiction, biography, history"
791,521,5.0,"contemporary, romance, art, fiction, classics, history"
792,68,4.0,"fiction, fantasy, classics, thriller, contemporary, paranormal, mystery"
792,124,4.0,"philosophy, contemporary, ebooks, science, classics, fantasy, fiction"
792,72,5.0,"ebooks, history, contemporary, fiction, biography, memoir, nonfiction, travel"
792,25,3.0,"nonfiction, ebooks, history, contemporary"
792,73,4.0,"fiction, classics, contemporary"
792,59,5.0,"history, contemporary, classics, ebooks, fiction"
792,60,3.0,"classics, fiction, ebooks"
792,84,5.0,"science, classics, fiction, nonfiction, art, fantasy"
792,47,5.0,"fiction, fantasy, ebooks, classics, history, thriller"
792,146,5.0,"fiction, history, contemporary, classics, fantasy"
792,147,5.0,"fiction, classics, spirituality, philosophy, fantasy, romance, ebooks, travel, religion, contemporary"
792,330,5.0,"romance, poetry, ebooks, classics, fiction, fantasy"
793,446,4.0,"business, ebooks, psychology, nonfiction"
793,264,5.0,"religion, memoir, fiction, philosophy, crime, contemporary, ebooks, nonfiction, biography, psychology, history, travel"
793,508,4.0,"poetry, history, classics, fantasy, religion"
793,250,5.0,"manga, comics, paranormal, horror, fiction, fantasy"
793,251,5.0,"mystery, fiction, romance, contemporary, paranormal, ebooks, fantasy"
793,618,5.0,"fiction, mystery, ebooks, suspense, thriller, contemporary, crime"
793,673,5.0,"classics, poetry, religion, philosophy, fantasy, fiction, ebooks, history, christian, spirituality, horror"
794,123,4.0,"romance, mystery, paranormal, fiction, fantasy"
794,68,3.0,"classics, paranormal, mystery, fantasy, fiction, contemporary, thriller"
794,125,3.0,"memoir, biography, history, contemporary, ebooks, fiction, travel, nonfiction"
794,58,3.0,"ebooks, fantasy, classics, fiction"
794,60,3.0,"classics, ebooks, fiction"
794,84,4.0,"fantasy, art, nonfiction, fiction, science, classics"
794,47,5.0,"thriller, history, classics, ebooks, fantasy, fiction"
794,13,3.0,"travel, nonfiction, music, memoir, biography, fiction, contemporary, ebooks, history"
794,105,4.0,"romance, mystery, comics, fiction, manga, fantasy"
794,90,2.0,"ebooks, nonfiction, memoir, travel, classics, history, biography, fiction"
794,349,3.0,"ebooks, fiction, classics, romance, history"
794,230,2.0,"contemporary, fiction, suspense, romance, thriller, paranormal, christian, religion, mystery, fantasy, ebooks, horror"
794,207,3.0,"science, history, nonfiction, philosophy, classics, ebooks, fiction"
794,654,3.0,"ebooks, fiction, romance"
795,26,3.0,"classics, fantasy, fiction"
795,3,5.0,"classics, fantasy, fiction, science, religion, ebooks, philosophy"
795,76,4.0,"classics, fiction, ebooks, romance"
795,87,5.0,"mystery, fiction, romance, philosophy, thriller, crime, contemporary"
795,16,5.0,"psychology, nonfiction, business, art, science, history, philosophy, classics"
795,205,5.0,"history, fiction, science, business, nonfiction, philosophy, contemporary, ebooks, psychology"
795,263,5.0,"fiction, romance, travel, ebooks, contemporary, nonfiction, biography, memoir"
795,618,5.0,"ebooks, contemporary, crime, suspense, thriller, mystery, fiction"
795,673,5.0,"classics, poetry, religion, fantasy, history, ebooks, horror, spirituality, christian, philosophy, fiction"
796,131,4.0,"fantasy, classics, fiction, religion, ebooks, science, philosophy"
796,14,3.0,"nonfiction, music, memoir, fiction, contemporary, philosophy, history, biography, sports, psychology, science"
796,106,4.0,"romance, ebooks, philosophy, business, fiction, memoir, biography, contemporary, psychology, nonfiction"
796,411,4.0,"mystery, contemporary, fiction, romance, ebooks"
796,369,2.0,"contemporary, philosophy, ebooks, fiction, classics, fantasy"
796,122,4.0,"classics, biography, nonfiction, history"
797,217,3.0,"mystery, thriller, suspense, contemporary, crime, romance, fiction, ebooks"
797,573,4.0,"ebooks, science, fantasy, fiction, classics, philosophy"
797,36,3.0,"horror, ebooks, memoir, classics, psychology, religion, biography, philosophy, history"
797,359,3.0,"fantasy, fiction, classics, romance, mystery, paranormal"
797,227,3.0,"fiction, crime, mystery, ebooks, contemporary"
798,115,4.0,"fiction, contemporary, classics, philosophy"
798,463,4.0,"philosophy, business, science, nonfiction, history, psychology, ebooks"
798,552,4.0,"romance, ebooks, philosophy, history, fiction, classics"
798,362,3.0,"nonfiction, fiction, poetry, classics, ebooks, contemporary"
798,399,4.0,"ebooks, mystery, horror, contemporary, crime, suspense, fiction, thriller"
798,187,3.0,"crime, thriller, ebooks, suspense, fiction, mystery"
798,741,4.0,"fiction, nonfiction, memoir, biography, classics, philosophy, contemporary, spirituality, psychology, religion, ebooks"
798,676,3.0,"ebooks, poetry, romance, thriller, fantasy, psychology, classics, contemporary, fiction"
799,29,2.0,"philosophy, fantasy, fiction, classics, ebooks, religion, science"
799,4,5.0,"philosophy, classics, science, ebooks, religion, fantasy, fiction"
799,463,4.0,"history, nonfiction, science, business, ebooks, philosophy, psychology"
799,180,4.0,"fiction, fantasy, ebooks, science"
799,186,3.0,"classics, fiction, poetry, fantasy, history, philosophy, religion, romance"
799,184,4.0,"ebooks, classics, fiction, romance, travel"
800,131,4.0,"fiction, fantasy, philosophy, classics, religion, science, ebooks"
800,63,5.0,"fiction, mystery, contemporary, crime, classics, thriller, ebooks"
800,50,5.0,"fiction, mystery, contemporary, classics, crime, comics, thriller, philosophy"
800,215,3.0,"fiction, poetry, history, philosophy"
800,632,3.0,"suspense, crime, contemporary, mystery, fiction, thriller"
800,369,4.0,"fiction, classics, fantasy, ebooks, philosophy, contemporary"
801,41,3.0,"philosophy, ebooks, fiction, classics, history, science, nonfiction"
801,559,3.0,"ebooks, nonfiction, memoir, biography, sports, fiction"
801,464,3.0,"thriller, ebooks, contemporary, classics, fiction"
801,517,4.0,"thriller, suspense, ebooks, contemporary, fiction, crime, mystery"
801,541,3.0,"religion, philosophy, fantasy, contemporary, fiction, romance, travel"
802,198,4.0,"fiction, romance"
802,17,1.0,"music, nonfiction, art, business, psychology, philosophy, fiction, ebooks, spirituality"
802,264,5.0,"religion, nonfiction, psychology, history, travel, biography, ebooks, contemporary, crime, philosophy, fiction, memoir"
802,19,1.0,"contemporary, history, fiction, music, ebooks, classics"
802,263,4.0,"travel, contemporary, memoir, fiction, romance, biography, ebooks, nonfiction"
803,69,3.0,"philosophy, ebooks, history, nonfiction, science, fiction, travel"
803,70,3.0,"travel, nonfiction, memoir, history, biography, fiction, ebooks, contemporary"
803,72,4.0,"memoir, biography, fiction, history, contemporary, nonfiction, ebooks, travel"
803,57,3.0,"nonfiction, travel, fiction, ebooks, history, biography, contemporary, memoir"
803,2,3.0,"classics, fantasy, ebooks, fiction"
803,131,5.0,"fiction, classics, fantasy, philosophy, science, ebooks, religion"
803,50,4.0,"thriller, comics, classics, fiction, philosophy, crime, contemporary, mystery"
803,287,4.0,"classics, fiction, mystery, suspense, contemporary, fantasy, thriller"
803,209,4.0,"thriller, suspense, fiction, mystery, crime, history, romance, ebooks"
803,416,5.0,"classics, ebooks, memoir, biography, nonfiction, fiction, philosophy, contemporary"
804,56,4.0,"fantasy, classics, science, ebooks, contemporary, fiction"
804,124,4.0,"fiction, fantasy, classics, ebooks, contemporary, philosophy, science"
804,72,3.0,"history, fiction, biography, memoir, contemporary, ebooks, travel, nonfiction"
804,125,4.0,"ebooks, fiction, travel, contemporary, nonfiction, biography, memoir, history"
804,58,3.0,"fantasy, ebooks, fiction, classics"
804,73,4.0,"contemporary, classics, fiction"
804,60,4.0,"ebooks, fiction, classics"
804,84,2.0,"fiction, classics, science, fantasy, art, nonfiction"
804,76,3.0,"ebooks, romance, fiction, classics"
804,86,2.0,"philosophy, travel, biography, contemporary, nonfiction, memoir, history, classics, fiction"
804,13,4.0,"ebooks, history, contemporary, fiction, biography, travel, memoir, nonfiction, music"
804,330,4.0,"poetry, romance, fantasy, fiction, classics, ebooks"
804,631,3.0,"travel, thriller, contemporary, fiction, mystery, history, classics, crime"
805,158,3.0,"philosophy, classics, religion, ebooks, biography, mystery, science, fantasy, fiction, nonfiction"
805,92,3.0,"biography, nonfiction, ebooks, business, history"
805,272,4.0,"ebooks, nonfiction, biography, history"
805,662,3.0,"contemporary, history, horror, thriller, ebooks, science, fantasy, fiction"
805,103,5.0,"fiction, romance, music, contemporary, mystery, suspense, classics"
805,299,3.0,"classics, fiction, philosophy"
806,32,4.0,"memoir, fiction, contemporary, classics"
806,219,2.0,"philosophy, ebooks, science, history, fantasy, fiction"
806,461,5.0,"ebooks, science, horror, classics, travel, fantasy, fiction"
806,100,4.0,"fantasy, classics, contemporary, romance, ebooks, fiction"
806,632,4.0,"suspense, contemporary, mystery, fiction, thriller, crime"
806,149,3.0,"ebooks, horror, fiction, fantasy, philosophy"
806,424,3.0,"horror, contemporary, ebooks, suspense, thriller, fiction, crime, mystery"
807,22,4.0,"fantasy, fiction, classics, paranormal, contemporary, romance, mystery"
807,23,2.0,"fantasy, classics, fiction, paranormal, mystery, contemporary"
807,1,4.0,"contemporary, fantasy, fiction, classics, paranormal, mystery"
807,124,4.0,"contemporary, philosophy, fantasy, classics, science, ebooks, fiction"
807,71,4.0,"travel, biography, memoir, history, fiction, ebooks, science, contemporary, nonfiction"
807,26,4.0,"fiction, fantasy, classics"
807,27,4.0,"science, nonfiction, fiction, art, fantasy"
807,3,3.0,"fantasy, fiction, classics, science, philosophy, religion, ebooks"
807,47,4.0,"fiction, classics, fantasy, thriller, history, ebooks"
807,199,3.0,"history, classics, psychology, fiction, nonfiction, philosophy, contemporary, business, ebooks"
807,146,3.0,"fiction, history, contemporary, classics, fantasy"
807,147,4.0,"travel, religion, contemporary, spirituality, philosophy, fantasy, classics, fiction, ebooks, romance"
808,271,5.0,"biography, fiction, nonfiction, psychology, memoir, contemporary"
808,164,4.0,"biography, psychology, memoir, sports, nonfiction, business, history, science, fiction, ebooks, contemporary"
808,314,3.0,"fantasy, science, fiction, classics"
808,618,3.0,"mystery, thriller, suspense, crime, ebooks, contemporary, fiction"
808,673,3.0,"classics, poetry, fiction, religion, philosophy, fantasy, history, ebooks, horror, spirituality, christian"
808,661,4.0,"fiction, fantasy, ebooks, suspense, contemporary, paranormal, mystery, horror, thriller"
809,22,2.0,"contemporary, classics, paranormal, mystery, romance, fantasy, fiction"
809,24,2.0,"contemporary, fantasy, mystery, paranormal, classics, fiction"
809,71,4.0,"science, ebooks, fiction, history, travel, biography, memoir, nonfiction, contemporary"
809,27,3.0,"fiction, fantasy, art, science, nonfiction"
809,47,5.0,"classics, fiction, fantasy, ebooks, history, thriller"
809,50,3.0,"fiction, mystery, contemporary, crime, classics, philosophy, thriller, comics"
809,199,3.0,"classics, psychology, history, fiction, nonfiction, philosophy, business, ebooks, contemporary"
809,146,4.0,"fantasy, classics, contemporary, history, fiction"
809,117,4.0,"classics, ebooks, history, fantasy, religion, contemporary, crime, suspense, thriller, romance, art, mystery, fiction"
809,82,5.0,"romance, spirituality, philosophy, fiction, fantasy, classics, ebooks, contemporary, religion, mystery, travel"
809,733,2.0,"suspense, ebooks, classics, mystery, fiction, crime, thriller, horror"
810,319,5.0,"nonfiction, business, history, contemporary, ebooks, psychology, philosophy, fiction, science"
810,249,4.0,"romance, contemporary, philosophy, spirituality, ebooks, classics, fiction"
810,580,3.0,"fiction, contemporary, classics, romance"
810,339,4.0,"ebooks, nonfiction, philosophy, classics, poetry, fiction, spirituality, religion, psychology"
810,188,4.0,"fiction, history, romance, contemporary, classics, ebooks, art"
810,430,4.0,"classics, memoir, fiction, history, travel"
811,22,5.0,"fantasy, classics, fiction, contemporary, romance, mystery, paranormal"
811,283,5.0,"fantasy, fiction, classics, mystery, paranormal, contemporary"
811,124,5.0,"philosophy, contemporary, fiction, fantasy, classics, science, ebooks"
811,125,5.0,"travel, nonfiction, memoir, biography, history, fiction, contemporary, ebooks"
811,26,4.0,"fiction, fantasy, classics"
811,58,4.0,"ebooks, classics, fiction, fantasy"
811,2,3.0,"fantasy, fiction, ebooks, classics"
811,73,5.0,"fiction, classics, contemporary"
811,59,4.0,"ebooks, classics, contemporary, history, fiction"
811,60,4.0,"classics, fiction, ebooks"
811,28,5.0,"ebooks, nonfiction"
